"Path","LineNumber","MatchedLine","Context"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Core\Uuid.php","10","final class Uuid implements Extension\UuidExtension","* @experimental This class is experimental and does not fall under our BC promise ||  */ || final class Uuid implements Extension\UuidExtension || { ||     private Extension\NumberExtension $numberExtension; ||  ||     public function __construct(?Extension\NumberExtension $numberExtension = null) ||     { ||  ||         $this->numberExtension = $numberExtension ?: new Number(); ||     }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Core\Uuid.php","20","public function uuid3(): string","} ||  ||     public function uuid3(): string ||     { ||         // fix for compatibility with 32bit architecture; each mt_rand call is restricted to 32bit ||         // two such calls will cause 64bits of randomness regardless of architecture ||         $seed = $this->numberExtension->numberBetween(0, 2147483647) . '#' . $this->numberExtension->numberBetween(0, 2147483647); ||  ||         // Hash the seed and convert to a byte array ||         $val = md5($seed, true); ||         $byte = array_values(unpack('C16', $val));"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Extension\UuidExtension.php","8","interface UuidExtension extends Extension","* @experimental This interface is experimental and does not fall under our BC promise ||  */ || interface UuidExtension extends Extension || { ||     /** ||      * Generate name based md5 UUID (version 3). ||      * ||      * @example '7e57d004-2b97-0e7a-b45f-5387367791cd' ||      */ ||     public function uuid3(): string; || }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Extension\UuidExtension.php","11","* Generate name based md5 UUID (version 3).","{ ||     /** ||      * Generate name based md5 UUID (version 3). ||      * ||      * @example '7e57d004-2b97-0e7a-b45f-5387367791cd' ||      */ ||     public function uuid3(): string; || }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Extension\UuidExtension.php","15","public function uuid3(): string;","* @example '7e57d004-2b97-0e7a-b45f-5387367791cd' ||      */ ||     public function uuid3(): string; || }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\ORM\CakePHP\ColumnTypeGuesser.php","44","case 'uuid':","}; ||  ||             case 'uuid': ||                 return static function () use ($generator) { ||                     return $generator->uuid(); ||                 }; ||  ||             case 'string': ||                 if (method_exists($schema, 'getColumn')) { ||                     $columnData = $schema->getColumn($column); ||                 } else {"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\ORM\CakePHP\ColumnTypeGuesser.php","46","return $generator->uuid();","case 'uuid': ||                 return static function () use ($generator) { ||                     return $generator->uuid(); ||                 }; ||  ||             case 'string': ||                 if (method_exists($schema, 'getColumn')) { ||                     $columnData = $schema->getColumn($column); ||                 } else { ||                     $columnData = $schema->column($column); ||                 }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Provider\File.php","601","$destinationFile = Uuid::uuid() . '.' . pathinfo($sourceFullPath, PATHINFO_EXTENSION);","$sourceFullPath = $sourceDirectory . DIRECTORY_SEPARATOR . static::randomElement($files); ||  ||         $destinationFile = Uuid::uuid() . '.' . pathinfo($sourceFullPath, PATHINFO_EXTENSION); ||         $destinationFullPath = $targetDirectory . DIRECTORY_SEPARATOR . $destinationFile; ||  ||         if (false === copy($sourceFullPath, $destinationFullPath)) { ||             return false; ||         } ||  ||         return $fullPath ? $destinationFullPath : $destinationFile; ||     }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Provider\Uuid.php","5","class Uuid extends Base","namespace Faker\Provider; ||  || class Uuid extends Base || { ||     /** ||      * Generate name based md5 UUID (version 3). ||      * ||      * @example '7e57d004-2b97-0e7a-b45f-5387367791cd' ||      * ||      * @return string ||      */"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Provider\Uuid.php","8","* Generate name based md5 UUID (version 3).","{ ||     /** ||      * Generate name based md5 UUID (version 3). ||      * ||      * @example '7e57d004-2b97-0e7a-b45f-5387367791cd' ||      * ||      * @return string ||      */ ||     public static function uuid() ||     { ||         // fix for compatibility with 32bit architecture; each mt_rand call is restricted to 32bit"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Provider\Uuid.php","14","public static function uuid()","* @return string ||      */ ||     public static function uuid() ||     { ||         // fix for compatibility with 32bit architecture; each mt_rand call is restricted to 32bit ||         // two such calls will cause 64bits of randomness regardless of architecture ||         $seed = self::numberBetween(0, 2147483647) . '#' . self::numberBetween(0, 2147483647); ||  ||         // Hash the seed and convert to a byte array ||         $val = md5($seed, true); ||         $byte = array_values(unpack('C16', $val));"
